symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
SPY,2001-09-17 00:00:00+00:00,104.300003,106.400002,100.0,101.0,32388700,71.4933250782,72.9327872723,68.5458514111,69.2313099252,32388700,0.0,1.0
SPY,2001-09-18 00:00:00+00:00,104.050003,105.300003,103.360001,104.330002,22029200,71.3219604496,72.1787835923,70.848992704,71.5138881481,22029200,0.0,1.0
SPY,2001-09-19 00:00:00+00:00,101.949997,104.5,98.559998,104.099998,42771800,69.8824934572,71.6304147246,67.5587897799,71.356229948,42771800,0.0,1.0
SPY,2001-09-20 00:00:00+00:00,98.709999,101.809998,98.559998,100.400002,36210900,67.6616092424,69.7865299507,67.5587897799,68.8200361877,36210900,0.0,1.0
SPY,2001-09-21 00:00:00+00:00,97.279999,98.989998,93.800003,94.279999,49782100,66.934337759,68.1109172389,64.5398966605,64.8701620256,49782100,0.369,1.0
SPY,2001-09-24 00:00:00+00:00,100.699997,101.160004,99.059998,99.720001,25549600,69.2874967189,69.6040084811,68.1590813394,68.6132020649,25549600,0.0,1.0
SPY,2001-09-25 00:00:00+00:00,101.75,102.0,99.900002,100.75,25466200,70.0099602897,70.1819749342,68.737053297,69.321901712,25466200,0.0,1.0
SPY,2001-09-26 00:00:00+00:00,101.389999,102.400002,100.43,102.349998,18587500,69.7622585137,70.4571997414,69.1017229671,70.4227940603,18587500,0.0,1.0
SPY,2001-09-27 00:00:00+00:00,102.269997,102.290001,100.0,101.25,20536800,70.367748686,70.3815126098,68.8058577786,69.6659310008,20536800,0.0,1.0
SPY,2001-09-28 00:00:00+00:00,104.440002,109.620003,102.5,102.980003,21687200,71.8608392401,75.4249833611,70.5260042231,70.8562744046,21687200,0.0,1.0
SPY,2001-10-01 00:00:00+00:00,104.269997,104.32,102.830002,103.900002,20457400,71.7438658416,71.7782708346,70.7530649299,71.4892876081,20457400,0.0,1.0
SPY,2001-10-02 00:00:00+00:00,105.580002,105.580002,103.650002,104.0,19833100,72.6452260188,72.6452260188,71.3172729636,71.5580920898,19833100,0.0,1.0
SPY,2001-10-03 00:00:00+00:00,107.349998,107.879997,104.349998,104.599998,32045800,73.8630869492,74.2277573074,71.7989112159,71.9709258603,32045800,0.0,1.0
SPY,2001-10-04 00:00:00+00:00,107.440002,108.970001,106.75,108.290001,32674100,73.9250149735,74.9777439094,73.4502531787,74.5098640765,32674100,0.0,1.0
SPY,2001-10-05 00:00:00+00:00,107.230003,107.620003,105.519997,107.25,29796100,73.7805233602,74.0488662055,72.6039390638,73.7942824676,29796100,0.0,1.0
SPY,2001-10-08 00:00:00+00:00,106.529999,107.300003,105.870003,106.269997,12970300,73.2988796035,73.8286874606,72.8447636944,73.1199829972,12970300,0.0,1.0
SPY,2001-10-09 00:00:00+00:00,105.959999,106.75,105.599998,106.610001,15976300,72.9066862142,73.4502531787,72.6589844381,73.3539256658,15976300,0.0,1.0
SPY,2001-10-10 00:00:00+00:00,108.32,108.550003,105.519997,105.800003,19987400,74.5305051458,74.6887606829,72.6039390638,72.7965995939,19987400,0.0,1.0
SPY,2001-10-11 00:00:00+00:00,110.0,110.300003,108.949997,108.949997,23006300,75.6864435565,75.892863194,74.9639799856,74.9639799856,23006300,0.0,1.0
SPY,2001-10-12 00:00:00+00:00,109.5,109.889999,107.300003,109.150002,31360500,75.3424142676,75.6107564249,73.8286874606,75.1015951415,31360500,0.0,1.0
SPY,2001-10-15 00:00:00+00:00,109.300003,109.449997,108.059998,108.629997,16873000,75.2048046162,75.3080092745,74.3516085395,74.7438012407,16873000,0.0,1.0
SPY,2001-10-16 00:00:00+00:00,109.989998,110.610001,108.949997,109.800003,15877100,75.6795615946,76.106159977,74.9639799856,75.5488339051,15877100,0.0,1.0
SPY,2001-10-17 00:00:00+00:00,107.650002,111.150002,107.650002,111.07,28542300,74.0695072748,76.477712297,74.0695072748,76.4226662347,28542300,0.0,1.0
SPY,2001-10-18 00:00:00+00:00,107.419998,108.160004,106.75,107.82,16510000,73.9112510497,74.4204185256,73.4502531787,74.1864758569,16510000,0.0,1.0
SPY,2001-10-19 00:00:00+00:00,107.349998,107.910004,106.010002,107.0,21912500,73.8630869492,74.2484038811,72.9410912072,73.6222678231,21912500,0.0,1.0
SPY,2001-10-22 00:00:00+00:00,109.470001,109.57,107.209999,107.300003,17540600,75.3217731983,75.390578368,73.7667594364,73.8286874606,17540600,0.0,1.0
SPY,2001-10-23 00:00:00+00:00,108.910004,110.279999,108.379997,109.959999,22062500,74.9364624589,75.8790992702,74.5717865963,75.6589205253,22062500,0.0,1.0
SPY,2001-10-24 00:00:00+00:00,108.620003,109.449997,108.220001,108.980003,16065200,74.7369247833,75.3080092745,74.4616999761,74.9846258713,16065200,0.0,1.0
SPY,2001-10-25 00:00:00+00:00,110.57,110.599998,106.739998,107.449997,27467900,76.0786369458,76.099277327,73.4433712168,73.9318921189,27467900,0.0,1.0
SPY,2001-10-26 00:00:00+00:00,110.32,111.790001,109.669998,109.949997,18623300,75.9066223014,76.9180690988,75.4593828497,75.6520385634,18623300,0.0,1.0
SPY,2001-10-29 00:00:00+00:00,107.449997,110.550003,107.449997,110.160004,18727500,73.9318921189,76.0648778384,73.9318921189,75.7965356812,18727500,0.0,1.0
SPY,2001-10-30 00:00:00+00:00,106.160004,107.699997,105.559998,107.349998,26178600,73.04430137,74.1039067634,72.631462095,73.8630869492,26178600,0.0,1.0
SPY,2001-10-31 00:00:00+00:00,105.800003,107.860001,105.800003,106.900002,28124200,72.7965995939,74.2139988881,72.7965995939,73.5534633415,28124200,0.0,1.0
SPY,2001-11-01 00:00:00+00:00,108.510002,109.010002,105.699997,106.599998,29806800,74.6612376517,75.0052669406,72.7277896078,73.3470430159,29806800,0.0,1.0
SPY,2001-11-02 00:00:00+00:00,109.25,109.379997,107.870003,108.440002,17575900,75.1703996231,75.2598451741,74.22088085,74.6130735512,17575900,0.0,1.0
SPY,2001-11-05 00:00:00+00:00,110.68,111.089996,109.949997,110.120003,15929500,76.1543233894,76.436424654,75.6520385634,75.76901265,15929500,0.0,1.0
SPY,2001-11-06 00:00:00+00:00,112.400002,112.480003,109.849998,110.349998,23245800,77.3377855193,77.3928308936,75.5832333937,75.9272626826,23245800,0.0,1.0
SPY,2001-11-07 00:00:00+00:00,112.25,113.120003,111.639999,111.769997,19716000,77.2345753565,77.8331883833,76.814858936,76.904305175,19716000,0.0,1.0
SPY,2001-11-08 00:00:00+00:00,112.599998,114.080002,111.900002,112.870003,22563500,77.4753944826,78.49372393,76.9937562304,77.6611737389,22563500,0.0,1.0
SPY,2001-11-09 00:00:00+00:00,112.720001,112.959999,111.440002,112.25,15895800,77.5579635761,77.7230962587,76.6772492846,77.2345753565,15895800,0.0,1.0
SPY,2001-11-12 00:00:00+00:00,112.029999,112.650002,110.0,111.0,26068800,77.0832017813,77.5098001637,75.6864435565,76.3745021343,26068800,0.0,1.0
SPY,2001-11-13 00:00:00+00:00,114.550003,114.550003,113.18,113.440002,15296200,78.8171121496,78.8171121496,77.8744698338,78.0533664402,15296200,0.0,1.0
SPY,2001-11-14 00:00:00+00:00,114.660004,115.400002,113.709999,115.169998,17571300,78.8927992812,79.4019612526,78.239140192,79.2437050275,17571300,0.0,1.0
SPY,2001-11-15 00:00:00+00:00,114.870003,115.18,113.93,114.370003,19470200,79.0372908945,79.2505869894,78.3905137672,78.6932616056,19470200,0.0,1.0
SPY,2001-11-16 00:00:00+00:00,114.360001,115.099998,113.400002,115.080002,18134900,78.6863796437,79.1955409271,78.0258440971,79.1817825077,18134900,0.0,1.0
